id,user_id,details,tag1,tag2,tag3,tag4,tag5,level,type
1986,70,Diseases,2,13,45,,,3,1
1987,89,Bodybuilding,4,16,,,,2,2
1988,106,Backspin,9,33,,,,2,2
1989,47,Tennis,9,,,,,1,2
1990,110,Yoga,4,19,,,,2,2
1991,122,Hit and run,1,6,24,,,3,0
1992,95,Meditation,4,17,,,,2,1
1993,16,Slam dunk,1,7,29,,,3,1
1994,12,Cake,3,14,48,,,3,0
1995,1,Dessert,3,14,50,,,3,1
1996,60,Software,2,12,,,,2,1
1997,96,Network,2,12,44,,,3,2
1998,73,Back-end,2,12,42,,,3,2
1999,17,Hardware,2,11,,,,2,1
2000,116,Ice cream,3,15,52,,,3,2
2001,36,Network,2,12,44,,,3,2
2002,31,Sport,1,,,,,1,1
2003,25,Hardware,2,11,,,,2,2
2004,24,Cake,3,14,48,,,3,1
2005,118,Swing volley,9,35,,,,2,0
2006,59,Diseases,2,13,45,,,3,0
2007,111,Virus,2,13,46,,,3,0
2008,124,Art and music,5,20,,,,2,0
2009,51,Bump and run coverage,1,8,31,,,3,1
2010,104,Travel,5,22,,,,2,1
2011,61,Fitness and wellness,4,,,,,1,2
2012,15,Art and music,5,20,,,,2,0
2013,120,Security,2,10,38,,,3,0
2014,120,Spread offense,1,8,32,,,3,0
2015,29,Biology,2,13,,,,2,1
2016,23,Meditation,4,17,,,,2,1
2017,54,Yoga,4,19,,,,2,1
2018,96,Cake,3,14,48,,,3,0
2019,93,Spread offense,1,8,32,,,3,0
2020,81,Slam dunk,1,7,29,,,3,0
2021,111,Hit by pitch,1,6,26,,,3,1
2022,31,Bump and run coverage,1,8,31,,,3,1
2023,9,Hardware,2,11,,,,2,2
2024,110,Machine learning,2,10,36,,,3,0
2025,110,Off-tackle run,1,8,30,,,3,2
2026,56,Cooking,3,14,,,,2,1
2027,57,Sport,1,,,,,1,1
2028,20,Line defense,1,7,28,,,3,2
2029,115,Cake,3,14,48,,,3,1
2030,70,Data mining,2,10,37,,,3,2
2031,14,Assemble,2,11,41,,,3,2
2032,33,Hit by pitch,1,6,26,,,3,0
2033,54,Cake,3,14,48,,,3,0
2034,79,Ice cream,3,15,52,,,3,0
2035,17,Fix,2,11,39,,,3,0
2036,78,Ice cream,3,15,52,,,3,0
2037,81,Meditation,4,17,,,,2,0
2038,121,Cake,3,15,51,,,3,0
2039,107,Fix,2,11,39,,,3,1
2040,29,Decorating,3,15,,,,2,1
2041,120,Dessert,3,14,50,,,3,2
2042,117,Art and music,5,20,,,,2,2
2043,79,Sport,1,,,,,1,0
2044,69,Bodybuilding,4,16,,,,2,1
2045,72,Swing volley,9,35,,,,2,1
2046,63,Nutritions,4,18,,,,2,1
2047,84,Fitness and wellness,4,,,,,1,0
2048,75,Back-end,2,12,42,,,3,0
2049,51,Art and music,5,20,,,,2,1
2050,3,Security,2,10,38,,,3,1
2051,20,Computer Sciences,2,10,,,,2,2
2052,94,Create,2,11,40,,,3,2
2053,76,Virus,2,13,46,,,3,1
2054,42,Pets,5,21,,,,2,0
2055,38,Bump and run coverage,1,8,31,,,3,1
2056,53,Swing volley,9,35,,,,2,1
2057,23,Front-end,2,12,43,,,3,2
2058,23,Homerun,1,6,25,,,3,0
2059,7,Dessert,3,14,50,,,3,0
2060,16,Backspin,9,33,,,,2,1
2061,44,Dessert,3,15,53,,,3,2
2062,112,Football,1,8,,,,2,0
2063,105,Decorating,3,15,,,,2,2
2064,50,Baseketball,1,7,,,,2,1
2065,32,Backspin,9,33,,,,2,2
2066,62,Network,2,12,44,,,3,0
2067,40,Computer Sciences,2,10,,,,2,0
2068,16,Virus,2,13,46,,,3,2
2069,41,Security,2,10,38,,,3,0
2070,38,Security,2,10,38,,,3,1
2071,41,Network,2,12,44,,,3,1
2072,87,Swing volley,9,35,,,,2,1
2073,123,Hit and run,1,6,24,,,3,1
2074,50,Baseketball,1,7,,,,2,2
2075,56,Bodybuilding,4,16,,,,2,2
2076,58,Hardware,2,11,,,,2,1
2077,114,Technology,2,,,,,1,2
2078,26,Meditation,4,17,,,,2,1
2079,109,Spread offense,1,8,32,,,3,2
2080,87,Homerun,1,6,25,,,3,2
2081,6,Cooking,3,14,,,,2,2
2082,88,Virus,2,13,46,,,3,1
2083,35,Hobbies and activities,5,,,,,1,0
2084,91,Travel,5,22,,,,2,0
2085,29,Food,3,,,,,1,1
2086,25,Hobbies and activities,5,,,,,1,2
2087,54,Data mining,2,10,37,,,3,1
2088,110,Pets,5,21,,,,2,0
2089,61,Dessert,3,15,53,,,3,1
2090,72,Network,2,12,44,,,3,1
2091,39,Food,3,,,,,1,1
2092,72,Software,2,12,,,,2,0
2093,68,Cooking,3,14,,,,2,2
2094,35,Create,2,11,40,,,3,1
2095,77,Cake,3,14,48,,,3,1
2096,38,Slam dunk,1,7,29,,,3,1
2097,117,Virus,2,13,46,,,3,0
2098,28,Football,1,8,,,,2,0
2099,29,Backspin,9,33,,,,2,1
2100,80,Meditation,4,17,,,,2,1
2101,3,Ice cream,3,14,49,,,3,0
2102,40,Homerun,1,6,25,,,3,0
2103,12,Football,1,8,,,,2,0
2104,64,Technology,2,,,,,1,1
2105,25,Biology,2,13,,,,2,1
2106,112,Bump and run coverage,1,8,31,,,3,0
2107,53,Baseketball,1,7,,,,2,1
2108,6,DNA,2,13,47,,,3,0
2109,123,Nutritions,4,18,,,,2,2
2110,4,Ice cream,3,15,52,,,3,2
2111,108,Hit by pitch,1,6,26,,,3,1
2112,31,Hit and run,1,6,24,,,3,1
2113,54,Pets,5,21,,,,2,1
2114,18,Travel,5,22,,,,2,1
2115,47,Tennis,9,,,,,1,1
2116,9,Food,3,,,,,1,2
2117,31,Virus,2,13,46,,,3,0
2118,7,Dessert,3,15,53,,,3,0
2119,87,Homerun,1,6,25,,,3,1
2120,58,Hardware,2,11,,,,2,0
2121,80,Backhand,9,34,,,,2,1
2122,74,Art and music,5,20,,,,2,1
2123,86,Hardware,2,11,,,,2,2
2124,11,Off-tackle run,1,8,30,,,3,2
2125,81,Cake,3,14,48,,,3,0
2126,77,Baseball,1,6,,,,2,2
2127,121,Baseball,1,6,,,,2,1
2128,120,Backhand,9,34,,,,2,1
2129,48,Sport,1,,,,,1,1
2130,61,Vehicle,5,23,,,,2,1
2131,74,Hardware,2,11,,,,2,0
2132,51,Nutritions,4,18,,,,2,1
2133,16,Data mining,2,10,37,,,3,1
2134,45,Backspin,9,33,,,,2,0
2135,54,Travel,5,22,,,,2,1
2136,35,Hobbies and activities,5,,,,,1,0
2137,53,Technology,2,,,,,1,1
2138,121,Football,1,8,,,,2,2
2139,39,Network,2,12,44,,,3,0
2140,96,Virus,2,13,46,,,3,2
2141,116,Vehicle,5,23,,,,2,0
2142,64,Cake,3,15,51,,,3,0
2143,59,Bump and run coverage,1,8,31,,,3,1
2144,82,Cake,3,14,48,,,3,2
2145,66,Dribbling,1,7,27,,,3,0
2146,21,Baseball,1,6,,,,2,0
2147,109,Art and music,5,20,,,,2,0
2148,103,Biology,2,13,,,,2,1
2149,37,Art and music,5,20,,,,2,1
2150,8,Decorating,3,15,,,,2,0
2151,103,Ice cream,3,14,49,,,3,1
2152,79,Homerun,1,6,25,,,3,2
2153,80,Football,1,8,,,,2,1
2154,72,Software,2,12,,,,2,0
2155,83,Pets,5,21,,,,2,0
2156,78,Create,2,11,40,,,3,1
2157,4,Vehicle,5,23,,,,2,2
2158,10,Machine learning,2,10,36,,,3,0
2159,42,Hit and run,1,6,24,,,3,2
2160,51,Swing volley,9,35,,,,2,0
2161,21,Decorating,3,15,,,,2,2
2162,28,Spread offense,1,8,32,,,3,2
2163,23,Cooking,3,14,,,,2,0
2164,34,Data mining,2,10,37,,,3,2
2165,75,Ice cream,3,15,52,,,3,1
2166,67,Cake,3,15,51,,,3,1
2167,62,Line defense,1,7,28,,,3,0
2168,117,Art and music,5,20,,,,2,1
2169,80,Backspin,9,33,,,,2,1
2170,114,Dessert,3,14,50,,,3,0
2171,46,Pets,5,21,,,,2,0
2172,59,Sport,1,,,,,1,1
2173,115,Virus,2,13,46,,,3,2
2174,18,Biology,2,13,,,,2,1
2175,28,Sport,1,,,,,1,1
2176,49,Swing volley,9,35,,,,2,1
2177,99,Sport,1,,,,,1,0
2178,39,Tennis,9,,,,,1,1
2179,19,Software,2,12,,,,2,1
2180,91,Vehicle,5,23,,,,2,2
2181,62,Hobbies and activities,5,,,,,1,0
2182,107,Backspin,9,33,,,,2,1
2183,124,Fitness and wellness,4,,,,,1,1
2184,32,Decorating,3,15,,,,2,0
2185,96,Ice cream,3,15,52,,,3,0
2186,74,Travel,5,22,,,,2,2
2187,88,Sport,1,,,,,1,2
2188,37,Fix,2,11,39,,,3,2
2189,52,Travel,5,22,,,,2,1
2190,25,Cooking,3,14,,,,2,1
2191,120,Cooking,3,14,,,,2,2
2192,83,Football,1,8,,,,2,0
2193,31,Technology,2,,,,,1,1
2194,105,Food,3,,,,,1,1
2195,5,Fix,2,11,39,,,3,2
2196,105,Front-end,2,12,43,,,3,2
2197,39,Virus,2,13,46,,,3,1
2198,106,Hit and run,1,6,24,,,3,2
2199,3,Vehicle,5,23,,,,2,0
2200,99,Off-tackle run,1,8,30,,,3,2
2201,55,Decorating,3,15,,,,2,0
2202,114,Swing volley,9,35,,,,2,1
2203,25,Biology,2,13,,,,2,2
2204,9,Backhand,9,34,,,,2,2
2205,110,Fitness and wellness,4,,,,,1,1
2206,21,Pets,5,21,,,,2,0
2207,14,Sport,1,,,,,1,1
2208,66,Off-tackle run,1,8,30,,,3,2
2209,19,Dribbling,1,7,27,,,3,2
2210,24,Vehicle,5,23,,,,2,1
2211,59,Cake,3,14,48,,,3,1
2212,53,Bump and run coverage,1,8,31,,,3,2
2213,123,Hit by pitch,1,6,26,,,3,2
2214,124,Vehicle,5,23,,,,2,1
2215,94,Network,2,12,44,,,3,2
2216,76,Swing volley,9,35,,,,2,2
2217,104,Network,2,12,44,,,3,2
2218,113,Pets,5,21,,,,2,1
2219,115,Off-tackle run,1,8,30,,,3,1
2220,35,Fix,2,11,39,,,3,2
2221,2,Ice cream,3,14,49,,,3,2
2222,109,Slam dunk,1,7,29,,,3,2
2223,42,Technology,2,,,,,1,2
2224,50,Slam dunk,1,7,29,,,3,0
2225,59,Food,3,,,,,1,2
2226,71,Back-end,2,12,42,,,3,0
2227,89,Nutritions,4,18,,,,2,2
2228,71,Meditation,4,17,,,,2,2
2229,14,Back-end,2,12,42,,,3,1
2230,55,Create,2,11,40,,,3,1
2231,66,Diseases,2,13,45,,,3,1
2232,4,Tennis,9,,,,,1,1
2233,30,Meditation,4,17,,,,2,0
2234,4,Cooking,3,14,,,,2,2
2235,88,Pets,5,21,,,,2,2
2236,30,Dribbling,1,7,27,,,3,1
2237,57,DNA,2,13,47,,,3,0
2238,28,Backspin,9,33,,,,2,2
2239,42,Sport,1,,,,,1,1
2240,41,Food,3,,,,,1,1
2241,115,Security,2,10,38,,,3,0
2242,43,Vehicle,5,23,,,,2,0
2243,106,Nutritions,4,18,,,,2,0
2244,86,Hit by pitch,1,6,26,,,3,1
2245,2,Front-end,2,12,43,,,3,2
2246,61,Pets,5,21,,,,2,1
2247,113,Technology,2,,,,,1,1
2248,98,Security,2,10,38,,,3,1
2249,33,Bump and run coverage,1,8,31,,,3,0
2250,68,Fix,2,11,39,,,3,2
2251,49,Yoga,4,19,,,,2,1
2252,115,Backspin,9,33,,,,2,0
2253,106,Backspin,9,33,,,,2,0
2254,114,Slam dunk,1,7,29,,,3,0
2255,53,Back-end,2,12,42,,,3,1
2256,31,Create,2,11,40,,,3,1
2257,14,Vehicle,5,23,,,,2,2
2258,39,Machine learning,2,10,36,,,3,0
2259,35,Dessert,3,14,50,,,3,1
2260,103,Art and music,5,20,,,,2,2
2261,4,Travel,5,22,,,,2,0
2262,1,Ice cream,3,14,49,,,3,2
2263,96,Art and music,5,20,,,,2,2
2264,55,Bump and run coverage,1,8,31,,,3,2
2265,31,Dessert,3,15,53,,,3,0
2266,79,Meditation,4,17,,,,2,1
2267,90,Hobbies and activities,5,,,,,1,2
2268,118,Cooking,3,14,,,,2,2
2269,108,Back-end,2,12,42,,,3,1
2270,19,Hit by pitch,1,6,26,,,3,2
2271,25,Vehicle,5,23,,,,2,1
2272,82,Dessert,3,15,53,,,3,2
2273,89,Baseball,1,6,,,,2,2
2274,58,Technology,2,,,,,1,2
2275,83,Homerun,1,6,25,,,3,1
2276,21,Homerun,1,6,25,,,3,2
2277,117,Back-end,2,12,42,,,3,2
2278,85,Diseases,2,13,45,,,3,1
2279,55,Tennis,9,,,,,1,1
2280,33,Bodybuilding,4,16,,,,2,0
2281,44,Travel,5,22,,,,2,2
2282,68,Art and music,5,20,,,,2,0
2283,2,Dribbling,1,7,27,,,3,2
2284,118,Network,2,12,44,,,3,2
2285,110,Travel,5,22,,,,2,1
2286,108,Cooking,3,14,,,,2,1
2287,29,Bump and run coverage,1,8,31,,,3,2
2288,76,Slam dunk,1,7,29,,,3,0
2289,79,Travel,5,22,,,,2,2
2290,118,Swing volley,9,35,,,,2,1
2291,14,Fitness and wellness,4,,,,,1,2
2292,44,Dribbling,1,7,27,,,3,1
2293,123,Biology,2,13,,,,2,2
2294,117,Yoga,4,19,,,,2,2
2295,70,Cake,3,14,48,,,3,0
2296,4,Baseball,1,6,,,,2,2
2297,24,Hit and run,1,6,24,,,3,2
2298,15,Spread offense,1,8,32,,,3,0
2299,69,Baseketball,1,7,,,,2,1
2300,123,Diseases,2,13,45,,,3,2
2301,102,Security,2,10,38,,,3,1
2302,14,Swing volley,9,35,,,,2,0
2303,50,Pets,5,21,,,,2,0
2304,81,Backspin,9,33,,,,2,1
2305,27,Hardware,2,11,,,,2,0
2306,80,Diseases,2,13,45,,,3,0
2307,83,Swing volley,9,35,,,,2,1
2308,6,Assemble,2,11,41,,,3,2
2309,50,Hit and run,1,6,24,,,3,1
2310,23,Baseketball,1,7,,,,2,2
2311,50,Tennis,9,,,,,1,1
2312,15,Nutritions,4,18,,,,2,1
2313,77,Baseketball,1,7,,,,2,1
2314,101,Computer Sciences,2,10,,,,2,2
2315,121,Art and music,5,20,,,,2,2
2316,83,Assemble,2,11,41,,,3,0
2317,95,Cooking,3,14,,,,2,2
2318,73,Bodybuilding,4,16,,,,2,0
2319,113,Fitness and wellness,4,,,,,1,0
2320,117,Travel,5,22,,,,2,1
2321,27,Ice cream,3,14,49,,,3,1
2322,17,Backhand,9,34,,,,2,2
2323,1,Machine learning,2,10,36,,,3,0
2324,32,Vehicle,5,23,,,,2,2
2325,102,Off-tackle run,1,8,30,,,3,0
2326,28,Dessert,3,15,53,,,3,2
2327,114,Football,1,8,,,,2,0
2328,70,Ice cream,3,15,52,,,3,0
2329,61,Baseketball,1,7,,,,2,0
2330,30,Hardware,2,11,,,,2,1
2331,8,Biology,2,13,,,,2,0
2332,86,Sport,1,,,,,1,0
2333,55,Baseketball,1,7,,,,2,0
2334,101,Backspin,9,33,,,,2,1
2335,66,Ice cream,3,14,49,,,3,1
2336,45,Off-tackle run,1,8,30,,,3,0
2337,96,Line defense,1,7,28,,,3,2
2338,72,Travel,5,22,,,,2,0
2339,34,Slam dunk,1,7,29,,,3,2
2340,20,Front-end,2,12,43,,,3,0
2341,86,Computer Sciences,2,10,,,,2,1
2342,59,Food,3,,,,,1,2
2343,101,Vehicle,5,23,,,,2,0
2344,101,Art and music,5,20,,,,2,1
2345,21,Swing volley,9,35,,,,2,1
2346,49,Swing volley,9,35,,,,2,1
2347,52,Assemble,2,11,41,,,3,1
2348,25,Tennis,9,,,,,1,2
2349,76,Spread offense,1,8,32,,,3,1
2350,87,Tennis,9,,,,,1,1
2351,54,Dessert,3,15,53,,,3,0
2352,110,Decorating,3,15,,,,2,2
2353,39,Hardware,2,11,,,,2,2
2354,102,Nutritions,4,18,,,,2,2
2355,22,Slam dunk,1,7,29,,,3,0
2356,93,Dessert,3,14,50,,,3,1
2357,17,Hit and run,1,6,24,,,3,1
2358,103,Hardware,2,11,,,,2,1
2359,21,Art and music,5,20,,,,2,0
2360,117,Assemble,2,11,41,,,3,1
2361,45,Technology,2,,,,,1,2
2362,95,Cooking,3,14,,,,2,2
2363,12,Bump and run coverage,1,8,31,,,3,0
2364,118,Virus,2,13,46,,,3,1
2365,15,Hit and run,1,6,24,,,3,2
2366,122,Travel,5,22,,,,2,2
2367,12,Tennis,9,,,,,1,2
2368,52,Fix,2,11,39,,,3,2
2369,67,Nutritions,4,18,,,,2,1
2370,100,Technology,2,,,,,1,1
2371,123,Ice cream,3,14,49,,,3,2
2372,3,Fitness and wellness,4,,,,,1,0
2373,115,Slam dunk,1,7,29,,,3,2
2374,36,Ice cream,3,15,52,,,3,0
2375,98,Cake,3,14,48,,,3,1
2376,29,Bodybuilding,4,16,,,,2,0
2377,91,Ice cream,3,15,52,,,3,2
2378,20,Off-tackle run,1,8,30,,,3,2
2379,86,Virus,2,13,46,,,3,0
2380,72,Dessert,3,15,53,,,3,0
2381,96,Hit and run,1,6,24,,,3,1
2382,82,Yoga,4,19,,,,2,2
2383,80,Cake,3,14,48,,,3,2
2384,41,Dessert,3,15,53,,,3,1
2385,65,Front-end,2,12,43,,,3,1
2386,79,Baseketball,1,7,,,,2,0
2387,77,Hit by pitch,1,6,26,,,3,0
2388,111,Travel,5,22,,,,2,0
2389,54,Sport,1,,,,,1,2
2390,42,Yoga,4,19,,,,2,0
2391,48,Backhand,9,34,,,,2,0
2392,29,Back-end,2,12,42,,,3,0
2393,50,Hardware,2,11,,,,2,2
2394,73,Sport,1,,,,,1,2
2395,29,Front-end,2,12,43,,,3,0
2396,23,Hobbies and activities,5,,,,,1,1
2397,109,Security,2,10,38,,,3,0
2398,61,Backspin,9,33,,,,2,2
2399,103,Hardware,2,11,,,,2,2
2400,73,Network,2,12,44,,,3,0
2401,5,Spread offense,1,8,32,,,3,1
2402,90,Fix,2,11,39,,,3,1
2403,52,Biology,2,13,,,,2,2
2404,88,Hit by pitch,1,6,26,,,3,1
2405,95,Network,2,12,44,,,3,2
2406,38,Swing volley,9,35,,,,2,1
2407,61,Bump and run coverage,1,8,31,,,3,2
2408,74,Cooking,3,14,,,,2,0
2409,98,Baseball,1,6,,,,2,1
2410,17,Pets,5,21,,,,2,1
2411,98,Hit and run,1,6,24,,,3,2
2412,42,Computer Sciences,2,10,,,,2,0
2413,69,Slam dunk,1,7,29,,,3,2
2414,84,Backhand,9,34,,,,2,1
2415,29,Off-tackle run,1,8,30,,,3,0
2416,103,Spread offense,1,8,32,,,3,1
2417,82,Network,2,12,44,,,3,1
2418,117,Hardware,2,11,,,,2,2
2419,67,Create,2,11,40,,,3,2
2420,16,Decorating,3,15,,,,2,0
2421,102,Virus,2,13,46,,,3,0
2422,60,Vehicle,5,23,,,,2,0
2423,16,Meditation,4,17,,,,2,2
2424,93,Hardware,2,11,,,,2,2
2425,14,Meditation,4,17,,,,2,0
2426,119,Front-end,2,12,43,,,3,2
2427,4,Biology,2,13,,,,2,2
2428,114,Fix,2,11,39,,,3,2
2429,44,Swing volley,9,35,,,,2,0
2430,86,Biology,2,13,,,,2,0
2431,101,Dessert,3,15,53,,,3,2
2432,18,Fitness and wellness,4,,,,,1,1
2433,4,Tennis,9,,,,,1,1
2434,83,Tennis,9,,,,,1,1
2435,68,Hobbies and activities,5,,,,,1,0
2436,85,Slam dunk,1,7,29,,,3,1
2437,25,Back-end,2,12,42,,,3,2
2438,6,Security,2,10,38,,,3,2
2439,109,Data mining,2,10,37,,,3,0
2440,110,Food,3,,,,,1,1
2441,19,Baseball,1,6,,,,2,2
2442,107,Off-tackle run,1,8,30,,,3,1
2443,122,Bodybuilding,4,16,,,,2,0
2444,35,Backspin,9,33,,,,2,2
2445,58,Fix,2,11,39,,,3,1
2446,80,Network,2,12,44,,,3,2
2447,102,Data mining,2,10,37,,,3,1
2448,48,Slam dunk,1,7,29,,,3,2
2449,99,Hardware,2,11,,,,2,1
2450,21,Cake,3,14,48,,,3,2
2451,65,Fitness and wellness,4,,,,,1,1
2452,57,Cooking,3,14,,,,2,1
2453,4,Data mining,2,10,37,,,3,2
2454,18,Homerun,1,6,25,,,3,1
2455,11,Cooking,3,14,,,,2,1
2456,117,Backspin,9,33,,,,2,1
2457,59,Homerun,1,6,25,,,3,2
2458,78,Computer Sciences,2,10,,,,2,1
2459,15,Fitness and wellness,4,,,,,1,1
2460,80,Back-end,2,12,42,,,3,1
2461,8,Dribbling,1,7,27,,,3,2
2462,12,Fix,2,11,39,,,3,0
2463,116,Spread offense,1,8,32,,,3,0
2464,63,Assemble,2,11,41,,,3,2
2465,11,Machine learning,2,10,36,,,3,1
2466,15,Dessert,3,15,53,,,3,0
2467,75,Slam dunk,1,7,29,,,3,1
2468,96,Dribbling,1,7,27,,,3,2
2469,29,Cake,3,14,48,,,3,0
2470,41,Yoga,4,19,,,,2,1
2471,80,Dribbling,1,7,27,,,3,2
2472,35,Machine learning,2,10,36,,,3,1
2473,121,Bump and run coverage,1,8,31,,,3,1
2474,3,Art and music,5,20,,,,2,2
2475,19,Hit by pitch,1,6,26,,,3,0
2476,24,Hobbies and activities,5,,,,,1,1
2477,2,Software,2,12,,,,2,0
2478,56,Line defense,1,7,28,,,3,1
2479,31,Bump and run coverage,1,8,31,,,3,2
2480,116,Hit and run,1,6,24,,,3,2
2481,41,Security,2,10,38,,,3,1
2482,76,Bump and run coverage,1,8,31,,,3,2
2483,17,Meditation,4,17,,,,2,2
2484,87,Hit and run,1,6,24,,,3,2
2485,35,Travel,5,22,,,,2,2
2486,3,Fitness and wellness,4,,,,,1,0
2487,112,Bodybuilding,4,16,,,,2,0
2488,123,Dribbling,1,7,27,,,3,2
2489,44,Food,3,,,,,1,2
2490,39,Dribbling,1,7,27,,,3,0
2491,4,Front-end,2,12,43,,,3,1
2492,92,Fitness and wellness,4,,,,,1,0
2493,122,Fitness and wellness,4,,,,,1,1
2494,21,Ice cream,3,14,49,,,3,2
2495,106,Baseketball,1,7,,,,2,1
2496,104,Cake,3,14,48,,,3,1
2497,116,Data mining,2,10,37,,,3,0
2498,93,Pets,5,21,,,,2,1
2499,109,Slam dunk,1,7,29,,,3,2
2500,123,Line defense,1,7,28,,,3,0
2501,23,Virus,2,13,46,,,3,0
2502,89,Cooking,3,14,,,,2,2
2503,52,Spread offense,1,8,32,,,3,1
2504,92,Art and music,5,20,,,,2,0
2505,94,Hit by pitch,1,6,26,,,3,1
2506,54,Hit and run,1,6,24,,,3,2
2507,54,Fitness and wellness,4,,,,,1,0
2508,16,Virus,2,13,46,,,3,2
2509,4,Cake,3,15,51,,,3,1
2510,60,Ice cream,3,15,52,,,3,2
2511,66,Swing volley,9,35,,,,2,2
2512,100,Dessert,3,14,50,,,3,1
2513,102,Backspin,9,33,,,,2,1
2514,91,Off-tackle run,1,8,30,,,3,2
2515,69,Hit by pitch,1,6,26,,,3,2
2516,118,DNA,2,13,47,,,3,0
2517,19,Slam dunk,1,7,29,,,3,2
2518,5,Hardware,2,11,,,,2,0
2519,79,Network,2,12,44,,,3,2
2520,75,Swing volley,9,35,,,,2,2
2521,88,Virus,2,13,46,,,3,1
2522,101,Data mining,2,10,37,,,3,1
2523,60,Hit by pitch,1,6,26,,,3,2
2524,92,Art and music,5,20,,,,2,1
2525,88,Dessert,3,15,53,,,3,2
2526,78,Ice cream,3,15,52,,,3,0
2527,88,Fix,2,11,39,,,3,0
2528,99,Security,2,10,38,,,3,0
2529,19,Hit by pitch,1,6,26,,,3,1
2530,2,Fitness and wellness,4,,,,,1,1
2531,90,Swing volley,9,35,,,,2,0
2532,74,Tennis,9,,,,,1,1
2533,59,Backhand,9,34,,,,2,1
2534,77,Computer Sciences,2,10,,,,2,2
2535,46,Hobbies and activities,5,,,,,1,2
2536,57,Homerun,1,6,25,,,3,2
2537,77,Bump and run coverage,1,8,31,,,3,2
2538,97,Art and music,5,20,,,,2,2
2539,106,Front-end,2,12,43,,,3,0
2540,7,Assemble,2,11,41,,,3,0
2541,41,Hardware,2,11,,,,2,1
2542,44,Fix,2,11,39,,,3,1
2543,84,Vehicle,5,23,,,,2,1
2544,75,Homerun,1,6,25,,,3,2
2545,19,Backspin,9,33,,,,2,1
2546,93,Hit and run,1,6,24,,,3,1
2547,63,Biology,2,13,,,,2,2
2548,42,Back-end,2,12,42,,,3,2
2549,121,Vehicle,5,23,,,,2,0
2550,122,Biology,2,13,,,,2,1
2551,37,Tennis,9,,,,,1,0
2552,108,DNA,2,13,47,,,3,1
2553,95,Dribbling,1,7,27,,,3,2
2554,28,Tennis,9,,,,,1,0
2555,100,Backspin,9,33,,,,2,1
2556,84,Create,2,11,40,,,3,1
2557,113,Create,2,11,40,,,3,0
2558,116,Computer Sciences,2,10,,,,2,2
2559,117,Assemble,2,11,41,,,3,0
2560,2,Swing volley,9,35,,,,2,1
2561,79,Machine learning,2,10,36,,,3,1
2562,56,Hit by pitch,1,6,26,,,3,1
2563,46,Dribbling,1,7,27,,,3,0
2564,108,Decorating,3,15,,,,2,2
2565,32,Backspin,9,33,,,,2,2
2566,13,Baseketball,1,7,,,,2,1
2567,37,Hit and run,1,6,24,,,3,0
2568,113,Dessert,3,15,53,,,3,0
2569,121,Dribbling,1,7,27,,,3,0
2570,49,Create,2,11,40,,,3,2
2571,95,Technology,2,,,,,1,1
2572,89,Nutritions,4,18,,,,2,2
2573,79,Bodybuilding,4,16,,,,2,1
2574,25,Line defense,1,7,28,,,3,1
2575,4,Security,2,10,38,,,3,0
2576,78,Cake,3,14,48,,,3,2
2577,37,Diseases,2,13,45,,,3,2
2578,62,Tennis,9,,,,,1,2
2579,39,Dribbling,1,7,27,,,3,1
2580,40,Backhand,9,34,,,,2,2
2581,4,Line defense,1,7,28,,,3,2
2582,48,Bodybuilding,4,16,,,,2,1
2583,98,Bump and run coverage,1,8,31,,,3,2
2584,6,Backhand,9,34,,,,2,2
2585,38,Machine learning,2,10,36,,,3,0
2586,86,Cake,3,15,51,,,3,0
2587,33,Travel,5,22,,,,2,2
2588,40,Hobbies and activities,5,,,,,1,0
2589,17,Biology,2,13,,,,2,2
2590,12,Dessert,3,14,50,,,3,0
2591,96,Bump and run coverage,1,8,31,,,3,2
2592,56,Cooking,3,14,,,,2,1
2593,98,Assemble,2,11,41,,,3,2
2594,14,Bump and run coverage,1,8,31,,,3,1
2595,109,Vehicle,5,23,,,,2,1
2596,104,Dessert,3,14,50,,,3,0
2597,94,Food,3,,,,,1,0
2598,14,DNA,2,13,47,,,3,2
2599,76,Assemble,2,11,41,,,3,0
2600,42,Sport,1,,,,,1,1
2601,10,Hit by pitch,1,6,26,,,3,2
2602,80,Dessert,3,15,53,,,3,1
2603,11,Security,2,10,38,,,3,2
2604,29,Sport,1,,,,,1,0
2605,16,Fix,2,11,39,,,3,0
2606,71,Yoga,4,19,,,,2,0
2607,80,Hobbies and activities,5,,,,,1,1
2608,37,Dribbling,1,7,27,,,3,0
2609,87,Slam dunk,1,7,29,,,3,1
2610,81,Dessert,3,15,53,,,3,2
2611,98,Create,2,11,40,,,3,2
2612,6,Slam dunk,1,7,29,,,3,1
2613,113,Hit by pitch,1,6,26,,,3,2
2614,33,Yoga,4,19,,,,2,2
2615,98,Fitness and wellness,4,,,,,1,2
2616,22,Back-end,2,12,42,,,3,1
2617,106,Cake,3,15,51,,,3,0
2618,37,Software,2,12,,,,2,2
2619,98,Fix,2,11,39,,,3,1
2620,50,Decorating,3,15,,,,2,2
2621,35,Ice cream,3,15,52,,,3,2
2622,81,Biology,2,13,,,,2,1
2623,55,Art and music,5,20,,,,2,1
2624,88,Dessert,3,15,53,,,3,0
2625,52,Create,2,11,40,,,3,0
2626,112,Off-tackle run,1,8,30,,,3,0
2627,28,Tennis,9,,,,,1,1
